#	Temperatur 1 (°C)	Temperatur 2 (°C)	Temperatur 3 (°C)	Temperatur 4 (°C)	Temperatur 5 (°C)	Temperatur 6 (°C)	Temperatur 7 (°C)	Temperatur 8 (°C)
 1 	28.87	28.97	28.63	28.19	28.27	28.30	28.37	27.54
 2 	28.84	29.02	28.71	28.17	28.25	28.62	28.35	27.51
 3 	28.82	29.34	29.13	28.15	28.29	29.66	28.34	27.51
 4 	28.81	29.95	29.89	28.14	28.48	31.11	28.36	27.50
 5 	28.83	30.76	30.87	28.18	28.82	32.64	28.45	27.49
 6 	28.88	31.68	31.97	28.26	29.29	34.16	28.63	27.49
 7 	28.99	32.63	33.10	28.39	29.87	35.60	28.88	27.48
 8 	29.14	33.59	34.23	28.59	30.52	36.94	29.23	27.47
 9 	29.33	34.53	35.32	28.83	31.22	38.19	29.65	27.46
10	29.56	35.43	36.37	29.11	31.93	39.36	30.12	27.46
11	29.83	36.30	37.36	29.44	32.67	40.44	30.64	27.46
12	30.11	37.13	38.30	29.78	33.42	41.44	31.20	27.46
13	30.42	37.91	39.18	30.15	34.16	42.39	31.79	27.46
14	30.75	38.65	40.01	30.54	34.91	43.27	32.39	27.46
15	31.08	39.36	40.79	30.94	35.65	44.11	33.01	27.46
16	31.44	40.03	41.53	31.34	36.39	44.90	33.62	27.46
17	31.79	40.66	42.21	31.75	37.11	45.65	34.24	27.47
18	32.14	41.26	42.85	32.16	37.82	46.36	34.86	27.48
19	32.51	41.84	43.46	32.58	38.53	47.04	35.46	27.49
20	32.87	42.38	44.03	32.98	39.20	47.69	36.06	27.51
21	33.23	42.90	44.57	33.39	39.88	48.31	36.64	27.53
22	33.59	43.40	45.08	33.80	40.53	48.91	37.22	27.56
23	33.96	43.87	45.55	34.20	41.18	49.48	37.78	27.59
24	34.32	44.32	46.01	34.59	41.81	50.03	38.33	27.62
25	34.67	44.75	46.44	34.99	42.42	50.57	38.85	27.67
26	35.03	45.17	46.84	35.37	43.02	51.07	39.37	27.71
27	35.38	45.56	47.23	35.75	43.60	51.57	39.88	27.76
28	35.72	45.95	47.60	36.13	44.17	52.05	40.36	27.81
29	36.07	46.32	47.95	36.49	44.72	52.51	40.83	27.87
30	36.41	46.68	48.28	36.85	45.25	52.96	41.30	27.93
31	36.74	47.01	48.60	37.21	45.79	53.40	41.74	27.99
32	37.07	47.35	48.90	37.55	46.30	53.81	42.17	28.06
33	37.40	47.67	49.20	37.90	46.80	54.22	42.57	28.13
34	37.73	47.98	49.48	38.23	47.28	54.61	42.97	28.21
35	38.05	48.27	49.76	38.55	47.76	54.99	43.36	28.27
36	38.37	48.56	50.02	38.87	48.22	55.35	43.74	28.35
37	38.69	48.84	50.27	39.19	48.67	55.71	44.11	28.44
38	38.99	49.11	50.51	39.49	49.11	56.06	44.46	28.53
39	39.29	49.39	50.75	39.80	49.53	56.39	44.80	28.62
40	39.59	49.65	50.97	40.10	49.94	56.72	45.13	28.71
41	39.90	49.90	51.19	40.39	50.35	57.04	45.45	28.81
42	40.19	50.15	51.40	40.67	50.75	57.35	45.76	28.91
43	40.47	50.39	51.61	40.95	51.13	57.66	46.07	29.01
44	40.76	50.63	51.81	41.22	51.50	57.95	46.36	29.11
45	41.04	50.86	51.99	41.49	51.87	58.23	46.63	29.22
46	41.32	51.08	52.18	41.76	52.22	58.51	46.90	29.32
47	41.59	51.30	52.36	42.01	52.57	58.79	47.16	29.43
48	41.86	51.52	52.53	42.27	52.91	59.05	47.41	29.55
49	42.12	51.73	52.70	42.51	53.23	59.30	47.65	29.65
50	42.39	51.94	52.87	42.75	53.55	59.55	47.89	29.76
51	42.65	52.14	53.04	42.98	53.86	59.79	48.12	29.87
52	42.90	52.34	53.19	43.21	54.16	60.02	48.34	29.98
53	43.15	52.53	53.34	43.43	54.44	60.25	48.56	30.09
54	43.39	52.72	53.48	43.64	54.73	60.46	48.76	30.20
55	43.60	52.87	53.58	43.80	54.91	60.59	48.92	30.30
56	43.82	53.03	53.70	43.99	55.13	60.75	49.09	30.40
57	44.04	53.20	53.83	44.18	55.35	60.92	49.26	30.51
58	44.27	53.38	53.97	44.37	55.59	61.10	49.45	30.61
59	44.50	53.55	54.10	44.57	55.82	61.29	49.63	30.72
60	44.74	53.73	54.25	44.77	56.07	61.48	49.82	30.84
61	44.97	53.91	54.40	44.97	56.30	61.65	49.99	30.94
62	45.19	54.08	54.54	45.17	56.53	61.84	50.18	31.06
63	45.43	54.26	54.69	45.37	56.75	62.02	50.35	31.17
64	45.65	54.43	54.83	45.56	56.98	62.20	50.52	31.28
65	45.87	54.60	54.97	45.76	57.21	62.38	50.69	31.39
66	46.10	54.77	55.11	45.95	57.42	62.54	50.86	31.50
67	46.32	54.94	55.25	46.14	57.64	62.71	51.02	31.62
68	46.53	55.11	55.38	46.33	57.85	62.87	51.17	31.72
69	46.74	55.27	55.51	46.51	58.06	63.04	51.33	31.83
70	46.95	55.43	55.65	46.69	58.26	63.20	51.48	31.95
71	47.17	55.59	55.77	46.87	58.46	63.35	51.63	32.06
72	47.38	55.75	55.90	47.05	58.66	63.51	51.77	32.17
73	47.58	55.91	56.03	47.23	58.84	63.66	51.91	32.28
74	47.78	56.06	56.15	47.40	59.03	63.81	52.05	32.39
75	47.99	56.22	56.27	47.56	59.22	63.95	52.18	32.50
76	48.18	56.37	56.40	47.73	59.40	64.10	52.31	32.60
77	48.38	56.52	56.51	47.90	59.57	64.24	52.45	32.71
78	48.57	56.67	56.63	48.06	59.75	64.37	52.58	32.82
79	48.76	56.82	56.75	48.22	59.92	64.51	52.70	32.93
80	48.95	56.97	56.86	48.38	60.09	64.65	52.82	33.05
81	49.14	57.12	56.98	48.53	60.25	64.78	52.93	33.15
82	49.33	57.26	57.09	48.68	60.42	64.91	53.06	33.26
83	49.51	57.40	57.20	48.82	60.57	65.03	53.18	33.36
84	49.69	57.54	57.31	48.97	60.73	65.16	53.28	33.47
85	49.87	57.67	57.41	49.12	60.89	65.28	53.40	33.57
86	50.04	57.81	57.52	49.27	61.04	65.41	53.51	33.68
87	50.22	57.94	57.62	49.41	61.18	65.53	53.61	33.78
88	50.39	58.08	57.73	49.56	61.32	65.64	53.72	33.89
89	50.57	58.22	57.83	49.70	61.47	65.75	53.82	33.99
90	50.73	58.35	57.93	49.84	61.61	65.86	53.92	34.09
91	50.90	58.48	58.03	49.97	61.75	65.98	54.03	34.19
92	51.07	58.60	58.13	50.11	61.89	66.08	54.13	34.29
93	51.23	58.73	58.23	50.24	62.02	66.19	54.23	34.39
94	51.40	58.86	58.33	50.37	62.15	66.30	54.32	34.50
95	51.55	58.99	58.43	50.50	62.28	66.41	54.42	34.60
96	51.72	59.11	58.52	50.63	62.41	66.51	54.51	34.69
97	51.87	59.23	58.61	50.75	62.53	66.61	54.60	34.79
98	52.03	59.35	58.70	50.88	62.66	66.72	54.69	34.89
99	52.18	59.47	58.80	51.00	62.78	66.81	54.78	34.99
